"","aprovado_vaga","codigo_vaga","ultimo_cargo_candidato","area_interesse_candidato","nivel_candidato","formacao_candidato","cargo_vaga","cidade_vaga","ultimo_salario_candidato","nivel_ingles_candidato","nivel_espanhol_candidato","mediana_teste_ingles_candidato","mediana_teste_espanhol_candidato","mediana_teste_logica_candidato","mediana_teste_outros_candidato"
"136","0","K","COMPRADOR","COMPRAS","PLENO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",3750,3,0,7.5,0,6.67000007629395,8
"137","0","K","EMPREENDEDOR","ENGENHARIA","PLENO","FORMACAO SUPERIOR (CURSANDO)","PROGRAMA TRAINEE","NULL",2100,3,1,7,0,8.65999984741211,5
"138","0","K","ASSISTENTE","ADMINISTRACAO","PLENO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",900,3,0,5.375,0,7.32999992370605,7
"139","0","K","ANALISTA","ADMINISTRACAO","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",4500,3,1,7,4.25,5.49499988555908,7
"140","0","K","CONSULTOR","SERVICOS TECNICOS","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",4100,4,1,6.5,0,6.65999984741211,5.59999990463257
"141","0","K","OUTROS","COMERCIAL/VENDAS","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",0,4,3,5.5,6.75,9.32999992370605,8.5
"142","0","K","ANALISTA","ENGENHARIA","PLENO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",3500,4,1,7.75,0,7,10
"143","0","K","TRAINEE","ENGENHARIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",1600,4,2,7.78000020980835,0,6,4.80000019073486
"144","0","K","PROFESSOR","ENGENHARIA","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR (CURSANDO)","PROGRAMA TRAINEE","NULL",0,4,1,8.5,0,6.67000007629395,9
"145","0","K","EMPREENDEDOR","MARKETING","DIRETORIA","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",0,4,1,8,0,6.65999984741211,9
"146","0","K","TRAINEE","ENGENHARIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",4350,4,1,8,0,7.32000017166138,7
"147","0","K","TECNICO","PESQUISA","SENIOR","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",7000,4,1,7.25,0,7.98999977111816,8.19999980926514
"148","0","K","ANALISTA","MARKETING","PLENO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","PROGRAMA TRAINEE","NULL",4150,4,3,7.5,6.5,5.32999992370605,6.75
"149","0","K","SUPERVISOR","QUALIDADE","SUPERVISAO/COORDENACAO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",5300,4,1,7.09999990463257,0,7.5,7.19999980926514
"150","0","K","ENGENHERIO","COMERCIAL/VENDAS","PLENO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","PROGRAMA TRAINEE","NULL",2000,4,0,6.5,0,8,5.84999990463257
"151","0","K","SUPERVISOR","INDUSTRIA","SUPERVISAO/COORDENACAO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","PROGRAMA TRAINEE","NULL",3800,3,1,7.75,0,7.59999990463257,6.70000004768372
"152","0","K","ANALISTA","RH","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",5500,4,2,9.32999992370605,0,6.65999984741211,9
"153","0","K","ANALISTA","ADMINISTRACAO","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",2000,4,0,6.65499997138977,0,5.97000002861023,7
"154","0","K","DESENVOLVEDOR","ADMINISTRACAO","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",0,3,0,6.875,0,5.41499996185303,6.04999995231628
"155","0","K","ANALISTA","ADMINISTRACAO","PLENO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",3000,4,2,6.75,0,7,7.29999995231628
"156","0","K","ANALISTA","COMPRAS","PLENO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",1700,4,4,6.875,0,8,5
"157","0","K","ESTAGIARIO","ENGENHARIA","ESTAGIO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",1200,3,0,5,6,8,5.40000009536743
"158","0","K","ENGENHEIRO","AGRONOMIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",4948,4,0,5.25,0,6.65999984741211,7.19999980926514
"159","0","K","SUPERVISOR","MARKETING","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",2000,3,0,5.75,7.75,7.19999980926514,9
"160","0","K","ESTAGIARIO","ENGENHARIA","ESTAGIO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",1630,3,2,3.35,0,9.25,8.19999980926514
"161","0","K","ESTAGIARIO","ENGENHARIA","ESTAGIO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",0,3,0,8.36999988555908,0,6.90000009536743,8.30000019073486
"162","0","K","ADMINISTRATIVO","RH","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",1850,3,2,6.125,0,7.34000015258789,8.19999980926514
"163","0","K","TECNICO","ENGENHARIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",0,4,0,6.75,0,7.98999977111816,7.75
"164","0","K","ANALISTA","ADMINISTRACAO","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",0,4,1,7.75,0,5.25,8.19999980926514
"165","0","K","ESTAGIARIO","ENGENHARIA","ESTAGIO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",0,4,1,8,0,7.2649998664856,7.40000009536743
"166","0","K","TRAINEE","ENGENHARIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",0,4,1,6.47000002861023,0,6.80000019073486,4.20000004768372
"167","0","K","ESTAGIARIO","LOGISTICA","ESTAGIO","FORMACAO SUPERIOR (CURSANDO)","PROGRAMA TRAINEE","NULL",1500,3,0,7.67000007629395,0,7.59999990463257,8.40000009536743
"168","0","K","ESTAGIARIO","MARKETING","ESTAGIO","FORMACAO SUPERIOR (CURSANDO)","PROGRAMA TRAINEE","NULL",1200,3,1,9,0,7.5,9
"169","0","K","ESTAGIARIO","ENGENHARIA","ESTAGIO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",2000,3,1,8.16499996185303,0,7.98999977111816,8.25
"170","0","K","GESTOR","GESTAO","GERENCIA","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",1035,3,0,1.2,0,6.5,6.59999990463257
"171","0","K","OPERADOR","INDUSTRIA","PLENO","POS-GRADUACAO NO NIVEL MESTRADO","PROGRAMA TRAINEE","NULL",4200,3,2,4,0,7.19999980926514,6.14999997615814
"172","0","K","GESTOR","RH","GERENCIA","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",4569,4,1,7.27500009536743,0,5,5.19999980926514
"173","0","K","PROFESSOR","INDUSTRIA","PLENO","POS-GRADUACAO NO NIVEL MESTRADO","PROGRAMA TRAINEE","NULL",5936,3,0,9,0,8,8
"174","0","K","OUTROS","ADMINISTRACAO","PLENO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",0,1,1,6.75,0,6.65999984741211,6.45000004768372
"175","0","K","ESTAGIARIO","FINANCAS","ESTAGIO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",1500,4,0,7.74499988555908,0,7.32999992370605,9
"176","0","K","EMPREENDEDOR","ENGENHARIA","DIRETORIA","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",1700,3,3,6.75,7,6.65999984741211,5.59999990463257
"177","0","K","ESTAGIARIO","ENGENHARIA","ESTAGIO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",0,4,0,9,0,8,6.5
"178","0","K","ESTAGIARIO","ENGENHARIA","ESTAGIO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",890,3,3,7.75,7.25,7.99499988555908,8.84999990463257
"179","0","K","OUTROS","LOGISTICA","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",1000,3,1,4.375,4.25,6,6.5
"180","0","K","TECNICO","ENGENHARIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",0,4,2,7.25,7.5,6.67000007629395,8.39999961853027
"181","1","K","ANALISTA","GESTAO","PLENO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","PROGRAMA TRAINEE","NULL",2500,2,2,0,3.25,5.98999977111816,8.39999961853027
"182","0","K","ESTAGIARIO","COMERCIAL/VENDAS","ESTAGIO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",900,3,1,8.125,0,6.65999984741211,6.40000009536743
"183","0","K","ESTAGIARIO","ADMINISTRACAO","ESTAGIO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",0,4,2,8.97999954223633,0,6.83999991416931,9
"184","0","K","OUTROS","INDUSTRIA","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",2800,3,1,3.25,0,6,7.25
"185","0","K","OUTROS","COMERCIAL/VENDAS","ESTAGIO","POS-GRADUACAO NO NIVEL MESTRADO","PROGRAMA TRAINEE","NULL",0,4,1,7.75,5.5,7.32999992370605,6.80000019073486
"186","0","K","TRAINEE","INDUSTRIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",1800,3,1,7.5,6.25,7.98999977111816,8.5
"187","0","K","ESTAGIARIO","ENGENHARIA","ESTAGIO","FORMACAO SUPERIOR (CURSANDO)","PROGRAMA TRAINEE","NULL",1400,1,1,0,0,0,3.90000009536743
"188","0","K","ASSISTENTE","BIOLOGICAS","PLENO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","PROGRAMA TRAINEE","NULL",1800,3,2,6.25,4.75,5.98999977111816,6.80000019073486
"189","0","K","OUTROS","ADMINISTRACAO","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",2150,4,1,8.03999996185303,0,8,6
"190","0","K","GESTOR","ADMINISTRACAO","SUPERVISAO/COORDENACAO","POS-GRADUACAO NO NIVEL MESTRADO","PROGRAMA TRAINEE","NULL",3000,4,2,7.5,0,5,6.80000019073486
"191","0","K","SUPERVISOR","LOGISTICA","PLENO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","PROGRAMA TRAINEE","NULL",1800,2,0,5,0,8.67000007629395,7.59999990463257
"192","0","K","ANALISTA","ENGENHARIA","PLENO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",1029,3,1,6,0,6.65999984741211,5.19999980926514
"193","0","K","ANALISTA","COMERCIAL/VENDAS","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",2000,4,2,4.5,3.75,6.01000022888184,4.59999990463257
"194","0","K","ANALISTA","INDUSTRIA","JUNIOR/TRAINEE","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","PROGRAMA TRAINEE","NULL",4500,4,2,6.75,6.25,6.65999984741211,5.40000009536743
"195","0","K","PROFESSOR","COMPRAS","TECNICO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",2250,2,1,6.25,0,6,6
"196","0","K","TRAINEE","AUDITORIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",1800,2,2,2.97000002861023,2.875,4.65000009536743,5
"197","0","K","ANALISTA","FINANCAS","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",1900,4,1,7.99499988555908,0,4.5,6.20000004768372
"198","0","K","ANALISTA","COMERCIAL/VENDAS","JUNIOR/TRAINEE","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","PROGRAMA TRAINEE","NULL",2000,3,2,6.86500000953674,0,4.82999992370605,7
"199","0","K","AUXILIAR","OUTROS","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",0,0,0,0,0,0,5.19999980926514
"200","0","K","ENGENHEIRO","ENGENHARIA","JUNIOR/TRAINEE","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","PROGRAMA TRAINEE","NULL",0,4,0,5.73000001907349,0,7.32000017166138,5.75
"201","0","K","ANALISTA","INDUSTRIA","PLENO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",2200,3,1,6.5,3,5.34000015258789,7
"202","0","K","ENGENHEIRO","ENGENHARIA","SENIOR","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",0,4,0,8.25,0,7.5,5.20000004768372
"203","0","K","OUTROS","AGRONOMIA","PLENO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",5000,4,0,5.25,0,8.02000045776367,6.80000019073486
"204","0","K","ANALISTA","ENGENHARIA","JUNIOR/TRAINEE","POS-GRADUACAO NO NIVEL MESTRADO","PROGRAMA TRAINEE","NULL",3000,3,4,5.25,7.5,8.65999984741211,5.5
"205","0","K","ESTAGIARIO","ENGENHARIA","ESTAGIO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",700,3,2,6.25,0,7.32000017166138,6.80000019073486
"206","0","K","TRAINEE","ENGENHARIA","JUNIOR/TRAINEE","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","PROGRAMA TRAINEE","NULL",0,4,4,6.75,0,5.5,8.19999980926514
"207","0","K","VENDEDOR","COMERCIAL/VENDAS","SENIOR","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","PROGRAMA TRAINEE","NULL",0,4,1,6.75,0,7.5,8.5
"208","0","K","CONSULTOR","FINANCAS","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",0,3,1,7.65999984741211,0,7.59999990463257,8.34999990463257
"209","0","K","ANALISTA","COMPRAS","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",0,3,2,6.02999997138977,0,4,7
"210","0","K","ANALISTA","RH","JUNIOR/TRAINEE","FORMACAO SUPERIOR (CURSANDO)","PROGRAMA TRAINEE","NULL",622,3,0,7.375,0,5.59999990463257,8.5
"211","0","K","ANALISTA","FINANCAS","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",0,4,0,8.75,0,8.67000007629395,9.09999990463257
"212","0","K","ESTAGIARIO","RH","ESTAGIO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",800,4,1,8.125,6.25,8,10
"213","0","K","VENDEDOR","COMERCIAL/VENDAS","TECNICO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",2500,2,0,2.54499995708466,2.75,5.98999977111816,4.5
"214","0","K","SUPERVISOR","COMERCIAL/VENDAS","SUPERVISAO/COORDENACAO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",3000,3,1,5.75,0,6.66499996185303,4.69999980926514
"215","0","K","ENGENHERIO","INDUSTRIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",0,4,2,7.63000011444092,6.25,5.99499988555908,7.25
"216","0","K","ANALISTA","INDUSTRIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",4100,4,0,0,0,0,7.40000009536743
"217","0","K","PESQUISADOR","INDUSTRIA","ESTAGIO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","PROGRAMA TRAINEE","NULL",0,3,0,6.65999984741211,0,8.01000022888184,5.65000009536743
"218","0","K","ANALISTA","ADMINISTRACAO","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",2100,4,1,6.5,0,7,6
"219","0","K","ADVOGADO","ADVOCACIA/JURIDICA","JUNIOR/TRAINEE","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","PROGRAMA TRAINEE","NULL",3000,4,3,7.96499991416931,0,6,6
"220","0","K","ANALISTA","COMERCIAL/VENDAS","PLENO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",4400,4,1,8.5,5.25,6.65000009536743,10
"221","0","K","ANALISTA","COMERCIAL/VENDAS","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",1300,3,1,6.27500009536743,0,0,4.69999980926514
"222","0","K","ESTAGIARIO","ENGENHARIA","ESTAGIO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",1700,3,1,6.67000007629395,0,6,5.95000004768372
"223","0","K","ASSISTENTE","ATEND. A CLIENTE","AUXILIAR/OPERACIONAL","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","PROGRAMA TRAINEE","NULL",1200,3,2,5.75,0,8,6.15000009536743
"224","0","K","ESTAGIARIO","ADMINISTRACAO","ESTAGIO","FORMACAO SUPERIOR (CURSANDO)","PROGRAMA TRAINEE","NULL",2100,4,0,7,3.75,0,6.04999995231628
"225","0","K","ESTAGIARIO","LOGISTICA","ESTAGIO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",845,3,2,5.45000004768372,0,5,4.5
"226","0","K","OPERADOR","ENGENHARIA","TECNICO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","PROGRAMA TRAINEE","NULL",4400,4,2,8,7.25,7.32999992370605,5.45000004768372
"227","0","K","ANALISTA","AGRONOMIA","PLENO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",0,3,1,5.25,0,5.32999992370605,7.40000009536743
"228","0","K","ADMINISTRATIVO","ADMINISTRACAO","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",1800,3,2,6.64499998092651,0,7,5
"229","0","K","ESTAGIARIO","ENGENHARIA","ESTAGIO","POS-GRADUACAO NO NIVEL MESTRADO","PROGRAMA TRAINEE","NULL",1525,4,1,7,0,7,7.19999980926514
"230","0","K","TRAINEE","FINANCAS","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",5600,3,2,5.5,6.625,4,6.54999995231628
"231","0","K","ADMINISTRATIVO","MARKETING","PLENO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",2000,4,1,8.25,0,6.65999984741211,7.15000009536743
"232","0","K","OUTROS","ADMINISTRACAO","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",2000,2,2,3,0,6,8
"233","0","K","ESTAGIARIO","FINANCAS","ESTAGIO","POS-GRADUACAO NO NIVEL MESTRADO","PROGRAMA TRAINEE","NULL",0,3,1,7.5,8,6.32999992370605,8.5
"234","0","K","ESPECIALISTA","INDUSTRIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",5500,4,2,8.25,0,7.26000022888184,7.75
"235","0","K","ESTAGIARIO","PRODUCAO","ESTAGIO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",0,3,1,7.25,0,7.32000017166138,7.09999990463257
"236","0","K","ANALISTA","INDUSTRIA","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",2000,3,2,7.73499989509583,4.75,4,5.69999980926514
"237","0","K","ESTAGIARIO","ENGENHARIA","ESTAGIO","POS-GRADUACAO NO NIVEL MESTRADO","PROGRAMA TRAINEE","NULL",1000,4,1,6.125,0,7.54999995231628,7.09999990463257
"238","0","K","ESTAGIARIO","RELACIONAMENTO","ESTAGIO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",0,4,2,6.5,0,7.98999977111816,4.95000004768372
"239","0","K","CONSULTOR","ENGENHARIA","PLENO","POS-GRADUACAO NO NIVEL MESTRADO","PROGRAMA TRAINEE","NULL",0,4,0,7.375,0,4.65000009536743,9.09999990463257
"240","0","K","TRAINEE","ADMINISTRACAO","JUNIOR/TRAINEE","FORMACAO SUPERIOR (CURSANDO)","PROGRAMA TRAINEE","NULL",0,4,1,6.25,7,6.46000003814697,5.29999995231628
"241","0","K","TRAINEE","COMPRAS","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",5540,4,2,8.70499992370605,0,6.65999984741211,3.70999999046326
"242","0","K","ANALISTA","ADMINISTRACAO","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",2000,4,4,8.99499988555908,0,6.58500003814697,8
"243","0","K","OUTROS","RELACIONAMENTO","SENIOR","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","PROGRAMA TRAINEE","NULL",0,4,0,8.75,0,6.37000012397766,9
"244","0","K","PESQUISADOR","QUALIDADE","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",3300,4,2,6.625,0,3.33999991416931,6.29999995231628
"245","0","K","OUTROS","ENGENHARIA","JUNIOR/TRAINEE","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","PROGRAMA TRAINEE","NULL",2000,4,2,5.75,5,4.5,6.84999990463257
"246","0","K","GESTOR","INDUSTRIA","DIRETORIA","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",0,4,1,8.5,0,8.65999984741211,7.5
"247","0","K","CONSULTOR","COMERCIAL/VENDAS","SENIOR","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",8500,4,2,7.65999984741211,0,8,6.40000009536743
"248","0","K","PESQUISADOR","ENSINO","TECNICO","POS-GRADUACAO NO NIVEL MESTRADO","PROGRAMA TRAINEE","NULL",1500,3,1,6.125,0,6.66000008583069,4
"249","0","K","OUTROS","ENGENHARIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",5500,4,0,4,0,4.65999984741211,4.45000004768372
"250","0","K","OUTROS","ENGENHARIA","JUNIOR/TRAINEE","POS-GRADUACAO NO NIVEL MESTRADO","PROGRAMA TRAINEE","NULL",1500,4,2,8,0,7.09999990463257,8.15000009536743
"251","0","K","TRAINEE","ADMINISTRACAO","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",5800,4,2,0,0,7,9.19999980926514
"252","0","K","PESQUISADOR","ENGENHARIA","ESTAGIO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",400,4,0,8.74499988555908,0,7.32999992370605,7.75
"253","0","K","TECNICO","BIOLOGICAS","TECNICO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",1200,0,0,2.75,0,6.01000022888184,5.09999990463257
"254","0","K","ENGENHERIO","ADMINISTRACAO","PLENO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",3500,4,2,8.625,0,5,5.40000009536743
"255","0","K","ANALISTA","INDUSTRIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",0,3,0,6.75,0,5.98000001907349,6.79999995231628
"256","0","K","AUXILIAR","INDUSTRIA","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",0,4,0,9,0,8.625,7.59999990463257
"257","0","K","EMPREENDEDOR","GESTAO","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",2500,4,2,7.5,0,5.65499997138977,6.40000009536743
"258","0","K","ENGENHERIO","INDUSTRIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",3900,4,0,7.86999988555908,0,6,5.70000004768372
"259","0","K","ENGENHEIRO","ENGENHARIA","JUNIOR/TRAINEE","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","PROGRAMA TRAINEE","NULL",3090,4,1,4.75,0,9.34000015258789,6.80000019073486
"260","0","K","TECNICO","COMPRAS","TECNICO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",2625,4,1,6.1949999332428,0,6.65000009536743,6.5
"261","0","K","GESTOR","INDUSTRIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",5000,4,0,7.75,6.75,7.34000015258789,9
"262","0","K","TECNICO","ENGENHARIA","TECNICO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",2445,3,0,5.5,0,4.82999992370605,4
"263","0","K","ANALISTA","PESQUISA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",5000,4,2,7.25,0,5.34000015258789,6.40000009536743
"264","0","K","ADMINISTRATIVO","PESQUISA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",0,3,2,7.75,3,6.65000009536743,6.90000009536743
"265","0","K","ADMINISTRATIVO","GESTAO","PLENO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",1400,4,1,7.75,0,6.67000007629395,5
"266","0","K","ESTAGIARIO","GESTAO","ESTAGIO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",0,4,2,8.5,7,8,8
"267","0","K","ESTAGIARIO","SSMA","ESTAGIO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",0,4,4,3.35000002384186,0,4.67000007629395,6.60000014305115
"268","0","K","NAO CLASSIFICADO","GESTAO","NULL","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",0,3,2,7.5,0,6.65999984741211,8
"269","0","K","PESQUISADOR","INDUSTRIA","ESTAGIO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",1500,2,2,0,0,1.5,2.89999997615814
"270","0","K","ESTAGIARIO","MARKETING","ESTAGIO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","PROGRAMA TRAINEE","NULL",1850,4,3,7.75,0,4.65999984741211,6.04999995231628
"271","0","K","ANALISTA","COMERCIAL/VENDAS","PLENO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",0,4,2,6.75,5.5,7.42000007629395,8.34999990463257
"272","0","K","CONSULTOR","INDUSTRIA","PLENO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","PROGRAMA TRAINEE","NULL",0,4,0,7.75,4.75,6.75,6.20000004768372
"273","0","K","PROFESSOR","INDUSTRIA","ESTAGIO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",1900,4,1,8.375,5,7.32999992370605,8.30000019073486
